Id,SalePrice_est
2734,163745.9650079981
2735,137106.0256316207
2736,138317.151473724
2737,107708.27171459216
2738,128070.40151282288
2739,149989.47284732078
2740,133109.19191181267
2741,142465.26261772856
2742,163910.19468324867
2743,157380.75569158213
2744,158613.08015340666
2745,139311.83532443293
2746,124569.50633637825
2747,179401.98446344893
2748,120048.16875469351
2749,126930.4317488773
2750,126106.82020231364
2751,128938.6237022098
2752,215599.94752736206
2753,140816.295658581
2754,205659.41996217868
2755,138626.55637577156
2756,82054.74856709433
2757,65057.62794099761
2758,66549.20829599249
2759,157930.4942658327
2760,120231.94941789356
2761,132990.05126840138
2762,133041.07377668863
2763,192283.62510202342
2764,176855.11329544926
2765,287936.6793249929
2766,117582.23293755118
2767,68228.13724909806
2768,111301.5387260727
2769,122296.74051644058
2770,153621.0821860016
2771,106410.92547947644
2772,100883.92706194117
2773,173888.320502504
2774,155851.247643131
2775,123879.72539815799
2776,143752.70381132298
2777,151416.5507563077
2778,118465.91581098843
2779,117224.43070795115
2780,95458.77537642836
2781,85586.95993501315
2782,92296.13841131277
2783,91743.75095201697
2784,107278.97385623335
2785,140086.4526900834
2786,45569.11074220708
2787,124751.76704382904
2788,63099.68295026179
2789,175454.51478122047
2790,91113.70674791178
2791,111629.53296132368
2792,60557.173801483616
2793,155880.9334944996
2794,92370.18066400086
2795,119485.24509701006
2796,86535.78200223496
2797,219510.37562999583
2798,117583.99023525236
2799,116412.14996680856
2800,71723.38716518252
2801,105707.0628996778
2802,138704.79309791137
2803,161085.82326683728
2804,153693.51460360628
2805,107629.38817443182
2806,79622.91304690369
2807,164341.60590099852
2808,143574.4717553999
2809,124249.39541225458
2810,129943.94707733094
2811,171436.226063567
2812,175088.18796374556
2813,158093.39100836372
2814,151205.31903035307
2815,78032.05391234267
2816,209567.68882636903
2817,138768.41011515545
2818,128331.22606932737
2819,194835.22716721246
2820,139465.26567797724
2821,94358.25171966122
2822,209477.47851985588
2823,302070.9298755756
2824,175576.23494286102
2825,168565.44938297413
2826,129276.35837062186
2827,141852.2649111781
2828,255304.03497758537
2829,214281.1802288519
2830,226474.2785294847
2831,179344.51563628734
2832,239669.5896145022
2833,320972.97079082066
2834,239911.91862813954
2835,229999.89019268757
2836,199178.39645730547
2837,162104.32075156402
2838,147982.62881579198
2839,174258.59215164787
2840,198934.48801446435
2841,202121.6262455685
2842,225891.75566701882
2843,148456.26203424038
2844,162545.48384373498
2845,123282.93427884135
2846,205735.50851303467
2847,197823.3952387123
2848,210824.13502181097
2849,206136.32541871408
2850,265920.39475981786
2851,223010.63074162154
2852,224379.75253644912
2853,229615.03816326504
2854,139999.4132035906
2855,201396.42220921267
2856,207158.39154069457
2857,195792.15402412112
2858,213795.2630884361
2859,100054.23379641073
2860,141073.59594000407
2861,132181.65586245264
2862,192325.5980833071
2863,143668.90903530314
2864,257992.4396382335
2865,162569.68551825226
2866,155784.0534261607
2867,94645.60477700803
2868,96223.60960692198
2869,98176.76439324234
2870,118251.97589171129
2871,78798.29841727701
2872,14985.011982858763
2873,91910.42876223996
2874,141525.1484606171
2875,115625.30744307948
2876,172483.44305736656
2877,146314.87666740033
2878,167762.83488761052
2879,129735.15542497535
2880,103966.51706983267
2881,143583.90713694837
2882,180167.43588788284
2883,198666.85645529756
2884,203197.6569119034
2885,194626.367107465
2886,239639.3802617684
2887,113530.70577808484
2888,143465.89293967915
2889,41300.582459775804
2890,67564.55286548095
2891,146009.51860375292
2892,43168.88099558772
2893,83294.05845790211
2894,49690.48722075783
2895,353906.09673667187
2896,297532.0315613765
2897,217299.01598254152
2898,147970.1433385308
2899,224854.7683804849
2900,149915.19068051912
2901,219487.62224000576
2902,192093.4169917765
2903,308259.0089305349
2904,347545.08255468274
2905,93133.09763321672
2906,207226.83072066508
2907,121421.77555946357
2908,121060.46652277639
2909,141598.29109259933
2910,66887.77208786354
2911,73262.094604439
2912,154785.36979064264
2913,74320.06852625417
2914,74932.13385240945
2915,87598.3662162388
2916,73204.74291901513
2917,163581.09282951074
2918,114774.93430833674
2919,219096.50005171372
